DATE,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG,MOM
19710922,0.0173,-0.8846,-0.0303,0.0371,0.4039,-0.0156,0.16
19710923,0.0173,-0.103,0.023,-0.0309,0.4245,0.2414,0.28
19710924,0.0173,-0.1833,0.2771,-0.0618,0.0962,0.0505,0.25
19710927,0.0173,-0.5666,-0.149,-0.1819,0.3408,0.1629,-0.05
19710928,0.0173,0.1928,-0.0735,0.1656,0.2083,0.2062,0.27
19710929,0.0173,0.0133,0.1173,-0.2754,-0.0308,-0.2057,0.17
19710930,0.0173,0.4551,-0.1668,-0.2633,-0.311,-0.043,0.19
19711001,0.0183,0.6055,-0.0364,-0.1134,0.0266,0.28,0.06
19711004,0.0183,0.258,0.046,0.2946,0.2097,0.3925,-0.07
19711005,0.0183,-0.1159,0.1002,-0.1712,0.2023,0.0357,-0.05
19711006,0.0183,0.7243,-0.5507,0.0778,-0.7216,-0.2099,0.24
19711007,0.0183,0.2045,0.1547,0.4053,0.1178,0.2839,-0.01
19711008,0.0183,-0.6147,-0.0339,0.0286,0.2008,0.1904,0.23
19711011,0.0183,-0.2161,0.2115,-0.1294,0.2282,0.2285,-0.34
19711012,0.0183,0.3502,-0.2572,-0.157,0.0157,0.075,-0.19
19711013,0.0183,-0.5125,0.3445,-0.0421,0.2551,-0.014,0.37
19711014,0.0183,-0.921,-0.1363,0.0812,0.2578,0.2297,-0.14
19711015,0.0183,-0.4232,-0.3215,-0.1957,-0.077,-0.0187,-0.33
19711018,0.0183,-0.5075,-0.0751,0.123,0.1137,0.1476,-0.39
19711019,0.0183,-0.4241,-0.3596,0.1081,0.414,0.2746,-0.49
19711020,0.0183,-1.3776,0.0796,0.3648,0.4964,0.2607,-0.05
19711021,0.0183,-0.0108,-0.0644,-0.3627,-0.4476,-0.2677,0.19
19711022,0.0183,-0.0496,0.3814,-0.1092,0.3776,0.4219,0.09
19711025,0.0183,-0.4393,0.0166,-0.3741,0.0968,0.1804,-0.13
19711026,0.0183,-0.5192,-0.3059,0.3143,0.2298,0.0513,0.25
19711027,0.0183,-1.0695,-0.4753,0.0534,0.4103,0.4625,0.02
19711028,0.0183,0.1201,-0.2491,-0.384,-0.1758,-0.1518,0.16
19711029,0.0183,0.4663,0.2227,-0.696,-0.3795,-0.2146,0.36
19711101,0.0167,-1.4754,0.1553,0.0707,0.4524,0.1577,0.03
19711102,0.0167,0.2748,-0.6534,0.1788,0.1561,0.2041,0.25
19711103,0.0167,1.7025,-0.5913,0.2049,-0.0497,0.3775,0.27
19711104,0.0167,-0.001,0.4083,0.3284,0.4292,0.1828,0.51
19711105,0.0167,-0.2765,-0.1725,-0.0003,0.1486,0.1438,-0.03
19711108,0.0167,-0.0909,0.1461,0.2186,0.3759,0.4132,0.1
19711109,0.0167,0.0674,0.0329,0.1234,0.2802,0.0376,0.35
19711110,0.0167,-1.1386,0.2231,-0.3922,0.4919,0.3832,-0.23
19711111,0.0167,-1.3749,-0.0591,-0.0565,0.1298,-0.137,-0.53
19711112,0.0167,-0.0362,-0.2661,-0.1135,-0.3468,-0.3334,-0.28
19711115,0.0167,-0.3568,0.1724,-0.163,0.0011,0.1525,-0.19
19711116,0.0167,0.9141,-0.5976,0.0261,0.1914,0.4107,0.39
19711117,0.0167,0.0718,-0.3539,0.0487,0.2482,0.0187,0.17
19711118,0.0167,-0.7395,0.2459,0.0855,0.2597,-0.12,0.19
19711119,0.0167,-0.6131,-0.367,0.0873,0.0261,0.1456,-0.4
19711122,0.0167,-1.0019,-0.5052,-0.2469,0.3272,0.0837,-0.39
19711123,0.0167,-0.7945,-0.8999,0.1169,0.1329,0.2205,0.09
19711124,0.0167,0.1685,-0.0609,-0.2939,-0.2872,-0.0804,0.01
19711126,0.0167,1.8073,-0.4098,0.0687,-0.5844,-0.4072,0.01
19711129,0.0167,1.8148,0.4578,-0.0873,-0.4244,-0.0548,0.45
19711130,0.0167,0.7408,0.3473,-0.4284,-0.2889,-0.2655,0.32
19711201,0.0143,1.7296,0.4524,0.1581,0.5217,-0.4211,0.85
19711202,0.0143,0.2913,0.0175,0.1682,0.3247,0.3668,0.11
19711203,0.0143,1.1663,-0.0144,-0.5188,-0.5022,0.0315,-0.49
19711206,0.0143,-0.4545,0.6026,0.1451,-0.3832,-0.2743,0.46
19711207,0.0143,0.4355,-0.2108,-0.4474,-0.0027,0.0064,0.51
19711208,0.0143,0.1407,0.1752,-0.0288,-0.0849,0.0171,0.92
19711209,0.0143,0.0271,0.246,-0.3334,-0.0253,0.1729,-0.15
19711210,0.0143,0.8154,0.2163,-0.7418,-0.3481,-0.2603,-0.32
19711213,0.0143,0.3698,0.2879,0.4184,-0.1265,-0.1527,-0.28
19711214,0.0143,-0.3956,0.0153,0.0135,0.3638,-0.3266,-0.07
19711215,0.0143,0.8199,-0.186,0.1074,-0.4776,-0.0898,-0.05
19711216,0.0143,1.1076,-0.1964,-0.0417,-0.0511,0.1935,-0.23
19711217,0.0143,0.4968,-0.0659,-0.2558,-0.314,-0.3625,-0.34
19711220,0.0143,1.2059,-0.2755,-0.4091,-0.2483,-0.3701,0.05
19711221,0.0143,0.2287,-0.2493,-0.0974,0.0504,0.5092,0.07
19711222,0.0143,-0.587,0.0904,0.4449,0.045,0.3707,0.08
19711223,0.0143,-0.4339,0.0985,0.1169,-0.256,-0.4631,-0.25
19711227,0.0143,0.1418,0.1266,0.2026,0.2354,-0.1959,-0.49
19711228,0.0143,0.923,-0.3096,-0.3798,-0.4831,0.1387,-0.64
19711229,0.0143,0.3198,0.4391,0.3166,0.2666,-0.3719,-0.73
19711230,0.0143,-0.3303,0.3853,-0.4749,-0.0883,0.1877,-0.13
19711231,0.0143,0.3981,0.817,-0.2495,0.1898,-0.137,-0.3
19720103,0.0136,-0.3713,1.2346,0.3366,-0.9026,-0.1477,-0.88
19720104,0.0136,0.3937,0.8338,0.2674,-1.5777,0.3551,-0.59
19720105,0.0136,0.9662,0.1002,0.622,-1.323,-0.0352,-0.71
19720106,0.0136,0.4398,0.1585,0.1608,-0.3032,-0.1971,-0.29
19720107,0.0136,-0.0105,0.1934,0.4046,-0.055,-0.199,-0.06
19720110,0.0136,-0.0431,0.5741,-0.2126,-0.2242,-0.1901,-0.15
19720111,0.0136,0.389,0.3836,-0.1944,-0.3627,0.2178,-0.1
19720112,0.0136,-0.0678,-0.1322,0.7368,0.5759,0.5159,-0.11
19720113,0.0136,-0.5906,-0.0197,-0.0224,0.2088,0.3582,0.01
19720114,0.0136,0.3995,0.3288,-0.3153,-0.4005,0.0965,-0.03
19720117,0.0136,0.3262,0.2135,-0.232,-0.0058,0.1034,0.05
19720118,0.0136,0.3848,0.1792,0.514,-0.0115,0.248,0.2
19720119,0.0136,-0.1524,-0.1263,-0.3908,-0.3546,0.2223,0.45
19720120,0.0136,-0.0812,0.152,0.0016,0.013,0.5099,0.21
19720121,0.0136,-0.1858,0.2919,-0.4997,0.1548,-0.0618,0.25
19720124,0.0136,-1.0854,0.2068,-0.26,0.1736,-0.1461,-0.07
19720125,0.0136,0.1622,0.177,0.0929,-0.3293,0.2015,-0.02
19720126,0.0136,-0.1602,0.2458,-0.2021,-0.6539,-0.3088,0.32
19720127,0.0136,1.103,0.2385,-1.0089,-0.8788,-0.204,0.35
19720128,0.0136,0.7288,0.3269,0.0498,0.1077,0.1476,0.67
19720131,0.0136,-0.0634,0.7664,0.2477,0.1894,0.3399,0.26
19720201,0.0133,0.1354,0.5177,-0.4354,-0.4802,-0.0921,-0.08
19720202,0.0133,0.6154,0.4287,-0.1388,0.3216,0.1204,0.17
19720203,0.0133,-0.0271,-0.0035,0.2705,0.5428,0.0934,0.46
19720204,0.0133,0.3622,-0.0284,0.3043,-0.2131,0.053,0.2
19720207,0.0133,-0.3486,0.0823,0.0479,-0.3549,0.0267,-0.28
19720208,0.0133,0.1299,-0.1376,-0.1559,0.2918,0.1572,0.24
19720209,0.0133,0.7182,0.0923,-0.0215,0.0549,0.2907,0.43
19720210,0.0133,0.0333,-0.0757,0.6284,0.2689,0.0296,0.25
19720211,0.0133,-0.3984,0.0157,0.0123,0.17,-0.0198,0.25
19720214,0.0133,-0.4011,-0.0885,0.4791,-0.3079,-0.2483,-0.07
19720215,0.0133,0.4456,0.1099,0.0888,-0.6886,0.0239,0.12
19720216,0.0133,0.4923,-0.2751,0.5202,-0.0337,-0.3186,0.36
19720217,0.0133,-0.039,0.0831,0.2376,0.7583,-0.2145,0.31
19720218,0.0133,-0.243,0.2862,-0.3802,0.5178,0.3367,-0.07
19720222,0.0133,-0.0139,0.364,-0.1612,-0.2586,-0.2834,-0.04
19720223,0.0133,0.114,-0.2306,-0.0315,-0.1362,-0.0287,-0.06
19720224,0.0133,0.1514,-0.3391,0.4157,-0.1785,0.1208,-0.34
19720225,0.0133,0.6285,-0.3049,0.2388,-0.2497,0.0619,-0.07
19720228,0.0133,0.0597,0.0947,0.6054,0.7931,-0.2084,-0.4
19720229,0.0133,0.4087,-0.0239,-0.7905,0.2252,-0.2422,0.49
19720301,0.0118,0.8019,-0.4267,0.4564,0.5087,-0.1257,0.57
19720302,0.0118,0.0546,-0.0693,0.1673,0.6962,0.6926,0.29
19720303,0.0118,0.5787,-0.2059,0.0364,-0.1339,0.1565,0.22
19720306,0.0118,0.7505,-0.0517,-0.0534,-0.5347,-0.1284,-0.15
19720307,0.0118,0.117,0.024,-0.1204,0.3402,0.0485,0.21
19720308,0.0118,0.1802,0.7042,-0.5021,0.0579,-0.3624,0
19720309,0.0118,0.0255,0.5638,0.0287,0.0993,0.0062,0.16
19720310,0.0118,-0.5377,0.3368,0.1662,0.2481,0.0661,-0.18
19720313,0.0118,-0.9468,0.0756,0.2582,-0.2497,-0.1034,-0.24
19720314,0.0118,0.2861,-0.1254,0.2451,0.2554,-0.2527,-0.09
19720315,0.0118,0.0722,-0.103,0.0243,0.4803,0.1038,0.14
19720316,0.0118,-0.2812,-0.0619,0.181,0.0312,0.0937,0.11
19720317,0.0118,0.275,-0.4384,0.3428,0.257,0.4952,0.06
19720320,0.0118,-0.3742,-0.3654,0.0388,0.7677,0.2695,0.09
19720321,0.0118,-0.9377,-0.524,0.2554,0.2014,-0.0356,0.03
19720322,0.0118,0.158,-0.0682,-0.0176,-0.2467,0.1888,0.43
19720323,0.0118,0.951,-0.2801,-0.2648,-0.5444,0.1172,0.48
19720324,0.0118,-0.2059,-0.1836,-0.2361,0.3381,0.2406,0.4
19720327,0.0118,-0.2133,-0.263,0.1961,-0.239,0.205,0.54
19720328,0.0118,-0.1022,0.1886,0.2612,-0.1529,0.2105,0.28
19720329,0.0118,-0.5943,0.0835,0.4157,0.0419,-0.0826,0.16
19720330,0.0118,0.6126,0.1738,-0.0508,-0.1434,-0.2488,0
19720403,0.0148,0.2315,0.3108,-0.1414,0.5364,0.0815,0.52
19720404,0.0148,0.6057,-0.261,0.0271,-0.1932,0.1333,0.57
19720405,0.0148,0.8175,-0.1257,0.1534,-0.0867,0.0758,0.52
19720406,0.0148,0.402,0.1839,-0.481,0.3032,-0.1576,0.36
19720407,0.0148,0.2572,-0.05,0.4935,0.1806,0.0424,0.44
19720410,0.0148,-0.1664,0.415,0.1432,0.0992,0.1167,0.18
19720411,0.0148,0.3587,0.3122,-0.053,-0.212,-0.2927,0.1
19720412,0.0148,0.3541,0.2546,0.03,0.0546,0.3691,0.17
19720413,0.0148,-0.2715,-0.1176,0.0204,0.457,-0.166,0.08
19720414,0.0148,0.0292,0.3446,-0.2056,-0.0751,-0.1801,-0.03
19720417,0.0148,-0.2596,-0.2747,-0.3852,-0.376,-0.1444,0.05
19720418,0.0148,0.173,-0.2206,-0.0552,0.3187,0.2385,0.17
19720419,0.0148,-0.6265,-0.1813,0.2992,-0.2925,-0.009,-0.07
19720420,0.0148,-0.1759,-0.0078,0.2763,-0.3043,-0.1168,-0.07
19720421,0.0148,-0.1646,0.1346,0.4262,0.1307,-0.2031,-0.24
19720424,0.0148,-0.6638,0.1556,-0.4577,0.0353,-0.0257,0.04
19720425,0.0148,-0.9916,-0.1412,-0.1309,0.0524,-0.151,-0.15
19720426,0.0148,-0.2357,-0.0961,-0.1959,-0.1948,0.0695,0.01
19720427,0.0148,0.0944,-0.3087,0.3968,0.4231,0.3933,0.18
19720428,0.0148,0.5137,-0.0831,0.0754,-0.1337,0.2225,0.09
19720501,0.0134,-0.9054,-0.1721,0.1214,-0.1762,0.039,-0.22
19720502,0.0134,-0.5891,0.0113,0.0339,0.0902,-0.1168,0.16
19720503,0.0134,-0.2337,-0.5758,0.2177,0.2022,0.0905,-0.16
19720504,0.0134,0.2325,-0.5854,-0.0479,0.2863,0.3474,0.09
19720505,0.0134,0.3594,-0.189,-0.034,0.4925,0.2215,0.51
19720508,0.0134,-0.5047,-0.3662,0.0396,-0.197,0.0933,-0.26
19720509,0.0134,-1.4477,-0.374,-0.0953,0.3267,-0.1352,-0.06
19720510,0.0134,0.7037,0.0105,-0.2072,-0.0419,-0.0336,0.41
19720511,0.0134,0.4094,0.0686,-0.2108,-0.3808,-0.2256,0.22
19720512,0.0134,0.6954,0.3193,0.1909,0.0116,0.2575,0.37
19720515,0.0134,0.5048,0.3332,-0.0959,0.4632,0.3622,0.66
19720516,0.0134,-0.2283,0.1191,0.0849,-0.064,-0.0632,0.24
19720517,0.0134,0.2046,0.0711,-0.018,0.3694,0.1551,0.32
19720518,0.0134,0.9133,-0.3515,-0.0925,0.1824,0.1279,0.92
19720519,0.0134,0.9233,-0.3507,-0.0333,0.0518,0.199,0.56
19720522,0.0134,0.5543,-0.1611,-0.4481,0.7613,0.1461,0.26
19720523,0.0134,0.0315,-0.0151,-0.5222,0.1147,0.0761,0.31
19720524,0.0134,0.4054,-0.1527,-0.2957,0.1393,0.1329,0.34
19720525,0.0134,0.2054,-0.0516,0.0955,0.2334,0.0968,0.15
19720526,0.0134,0.1584,0.2093,-0.0325,-0.2503,-0.3579,-0.28
19720530,0.0134,-0.3375,-0.0788,0.154,-0.3416,-0.2244,-0.67
19720531,0.0134,-0.732,-0.2382,-0.2936,-0.1958,0.1765,-0.12
19720601,0.0127,0.2222,0.0282,-0.294,-0.0946,-0.0529,0.09
19720602,0.0127,0.1063,0.3015,0.0523,0.2726,-0.4612,0.08
19720605,0.0127,-0.7997,0.1033,0.111,0.3262,0.0035,-0.12
19720606,0.0127,-0.5585,0.3998,-0.1713,0.3853,-0.2078,0.17
19720607,0.0127,-0.4959,0.004,-0.0354,-0.0014,-0.1208,0.12
19720608,0.0127,-0.2991,-0.0701,0.025,0.1508,0.112,0.06
19720609,0.0127,-0.4572,-0.1134,-0.114,0.0497,0.1756,-0.09
19720612,0.0127,0.0668,-0.2484,0.1606,0.1379,0.124,-0.12
19720613,0.0127,0.4201,-0.3364,0.1392,0.3478,0.0984,0.28
19720614,0.0127,0.7551,0.1037,-0.0954,0.5059,0.5466,0.67
19720615,0.0127,-0.0568,-0.0634,0.4855,0.5267,0.168,-0.19
19720616,0.0127,-0.0908,0.1722,-0.0949,-0.0685,0.1609,0.16
19720619,0.0127,-0.1598,0.2076,-0.1496,-0.0724,0.0647,0.02
19720620,0.0127,0.3657,-0.3799,0.3391,-0.3413,0.19,0.43
19720621,0.0127,0.1552,-0.2814,-0.1207,0.5256,0.0586,0.01
19720622,0.0127,-0.1675,-0.1273,-0.0158,0.0174,0.0903,0.09
19720623,0.0127,-0.417,0.2545,-0.1246,0.1099,0.1475,0.23
19720626,0.0127,-0.7006,0.1991,-0.1615,0.147,-0.0848,-0.04
19720627,0.0127,-0.1215,-0.2586,0.108,0.2081,0.3239,0
19720628,0.0127,-0.362,0.291,0.0066,0.4464,0.0922,0.17
19720629,0.0127,-0.1965,0.1202,0.0028,0.3821,0.0736,0.02
19720630,0.0127,0.3944,0.1207,-0.0583,-0.2037,0.0135,-0.17
19720703,0.0154,0.3449,0.0157,-0.3,-0.2623,0.1209,0.03
19720705,0.0154,0.555,-0.0797,-0.0299,0.4479,0.2978,0.5
19720706,0.0154,0.7597,-0.2167,-0.0273,0.4764,0.3826,0.34
19720707,0.0154,-0.3255,0.2299,-0.0886,0.3293,0.289,-0.05
19720710,0.0154,-0.5483,0.1391,-0.0286,0.4911,-0.0036,-0.15
19720711,0.0154,-0.7481,-0.0652,-0.1091,0.0925,0.0188,-0.1
19720712,0.0154,-0.5299,-0.2678,0.0062,0.046,0.1978,-0.44
19720713,0.0154,-0.6272,-0.2782,0.569,-0.3051,-0.0126,-0.11
19720714,0.0154,0.4352,-0.4143,0.2993,-0.2262,0.1139,0.4
19720717,0.0154,-0.9209,0.1372,0.308,0.2468,0.3071,-0.11
19720718,0.0154,-0.0885,-0.5015,-0.3263,-0.4021,0.0589,0
19720719,0.0154,0.2272,0.1917,0.2184,0.0755,0.2585,0.19
19720720,0.0154,-0.3331,0.0118,0.1067,0.3682,0.2167,-0.24
19720721,0.0154,0.7189,-0.2238,-0.2742,-0.2714,0.3819,0.57
19720724,0.0154,1.0806,0.0686,-0.5068,-0.1236,-0.064,0.56
19720725,0.0154,-0.3105,0.2303,0.1381,0.299,0.2518,0.3
19720726,0.0154,-0.103,-0.0867,-0.2649,0.1914,0.0455,0.45
19720727,0.0154,-0.3343,-0.2666,0.0374,0.4887,0.1291,0.17
19720728,0.0154,0.0317,-0.2816,-0.1316,-0.0404,-0.0448,-0.02
19720731,0.0154,-0.0665,-0.3483,-0.0879,0.2543,0.0985,0.16
19720801,0.013,0.9351,-0.7737,-0.4047,-0.2041,0.2093,0.64
19720802,0.013,0.8266,-0.3957,0.6569,0.118,0.1764,0.21
19720803,0.013,0.7411,-0.3571,0.3738,0.7109,0.0658,0.34
19720804,0.013,0.3424,-0.1919,-0.0723,-0.105,-0.3637,-0.25
19720807,0.013,0.107,-0.3834,-0.1623,-0.2155,0.1042,-0.29
19720808,0.013,0.0689,-0.1429,0.0305,0.0786,0.2367,0.17
19720809,0.013,0.1231,0.0148,0.2261,-0.1306,0.0335,0.15
19720810,0.013,0.2166,0.0176,0.1981,-0.1569,-0.1618,-0.06
19720811,0.013,0.8231,-0.1877,0.2644,-0.1219,-0.0481,-0.21
19720814,0.013,0.4254,-0.2499,0.4431,0.1307,0.023,-0.24
19720815,0.013,-0.4292,0.3154,0.0664,-0.2405,-0.0355,-0.44
19720816,0.013,-0.2834,0.2773,0.0278,0.0674,-0.1888,-0.29
19720817,0.013,-0.2223,0.3219,0.0947,-0.0149,0.0787,-0.17
19720818,0.013,0.4098,-0.1593,0.3727,-0.1526,0.517,-0.49
19720821,0.013,-0.0812,-0.0619,0.2216,-0.368,0.0383,-0.76
19720822,0.013,0.5047,-0.494,0.2306,-0.7004,-0.0873,-0.87
19720823,0.013,-0.1545,0.1335,-0.1652,-0.11,0.0392,-0.55
19720824,0.013,-1.0761,0.1593,0.4881,0.2051,-0.2953,-0.33
19720825,0.013,-0.2706,-0.1004,0.1296,-0.0103,-0.0483,-0.1
19720828,0.013,-0.4674,-0.0281,0.2314,0.1746,0.1702,-0.32
19720829,0.013,0.1323,-0.5104,-0.2077,-0.2843,0.2691,0.04
19720830,0.013,0.1229,-0.3338,0.523,0.2537,-0.0183,0.01
19720831,0.013,0.439,-0.3285,-0.1354,-0.3982,-0.2831,0.21
19720901,0.0177,0.3955,0.3875,0.3275,0.4785,0.0536,0.14
19720905,0.0177,-0.2926,0.0682,-0.0653,-0.0833,-0.1311,-0.14
19720906,0.0177,-0.6043,-0.1262,0.2678,0.0447,0.0295,0.24
19720907,0.0177,-0.332,-0.1891,0.2258,-0.0862,0.0476,0.14
19720908,0.0177,-0.1417,-0.1985,0.142,-0.2536,0.025,0.03
19720911,0.0177,-0.6919,-0.123,-0.3964,0,-0.0978,-0.37
19720912,0.0177,-0.9505,0.0571,0.0069,-0.0587,-0.0942,-0.51
19720913,0.0177,0.3254,-0.0619,-0.0225,0.0996,0.4839,0.39
19720914,0.0177,0.0168,0.1652,0.1426,0.4802,0.1801,0.24
19720915,0.0177,-0.103,0.1556,0.0023,0.1973,-0.0453,-0.03
19720918,0.0177,-0.2037,0.1937,-0.2378,-0.0762,-0.0961,-0.07
19720919,0.0177,-0.0616,-0.0896,-0.214,0.1791,-0.066,0.2
19720920,0.0177,-0.0593,-0.3545,-0.2425,-0.0715,0.094,0.19
19720921,0.0177,-0.1956,-0.1699,0.1737,0.2657,-0.0022,0.23
19720922,0.0177,0.0634,-0.0058,0.0292,0.0461,-0.1822,-0.08
19720925,0.0177,-0.4622,-0.1867,-0.0803,0.395,0.1674,-0.04
19720926,0.0177,0.0916,-0.2463,-0.2823,-0.0337,0.0423,0.17
19720927,0.0177,1.3743,-0.5233,0.0488,0.191,0.0855,0.53
19720928,0.0177,0.5999,-0.1308,-0.4733,0.4219,-0.1399,0.64
19720929,0.0177,0.1034,0.2685,-0.5052,0.0382,0.1222,-0.02
19721002,0.0177,-0.3191,0.1787,-0.1559,-0.0468,0.1052,0.12
19721003,0.0177,0.0669,-0.0733,-0.12,0.4504,0.1557,0.19
19721004,0.0177,-0.2564,-0.2695,0.1083,-0.0033,0.1088,0.3
19721005,0.0177,-1.1059,0.0843,0.1624,-0.3402,0.0109,-0.49
19721006,0.0177,0.6267,-0.4086,-0.4419,-0.5327,0.2642,0.16
19721009,0.0177,0.2222,-0.05,0.2055,-0.0973,0.2447,-0.2
19721010,0.0177,0.1028,-0.008,0.3877,0.1772,-0.0609,-0.21
19721011,0.0177,-0.4562,0.1232,-0.0118,0.4537,0.2253,0.13
19721012,0.0177,-0.8358,-0.0647,0.1608,-0.0175,-0.1066,-0.17
19721013,0.0177,-0.6753,-0.2217,-0.0536,-0.455,-0.1198,-0.18
19721016,0.0177,-1.0499,0.0466,-0.1024,-0.2371,-0.6408,-0.54
19721017,0.0177,0.6006,-0.4754,-0.0926,-0.315,0.0327,0.18
19721018,0.0177,0.5713,-0.3872,-0.1036,-0.0577,0.3046,0.34
19721019,0.0177,-0.1233,-0.3619,-0.1577,0.0979,0.0516,0.23
19721020,0.0177,1.0196,-0.6492,-0.4788,-0.1461,0.173,0.45
19721023,0.0177,0.9458,-0.4007,-0.3665,-0.4409,0.1421,0.11
19721024,0.0177,0.3072,-0.0188,0.0409,0.1682,0.0789,0.33
19721025,0.0177,-0.0367,-0.048,0.3197,0.6098,0.0795,-0.02
19721026,0.0177,0.3377,-0.0784,0.0722,-0.1874,-0.2673,0.13
19721027,0.0177,-0.2894,0.4259,0.1426,0.3657,-0.0003,-0.06
19721030,0.0177,-0.0395,0.0212,-0.0394,0.0684,0.0724,0.01
19721031,0.0177,0.9393,-0.5077,0.0138,0.0702,-0.1481,0.11
19721101,0.0187,1.0203,-0.3655,-0.0619,0.1803,0.2542,0.09
19721102,0.0187,0.4753,-0.3041,-0.0625,-0.4487,0.1745,-0.1
19721103,0.0187,0.8389,-0.1637,0.1168,-0.0066,-0.3393,-0.47
19721106,0.0187,-0.1726,0.1502,0.5627,-0.2655,0.0137,-0.81
19721108,0.0187,-0.4843,-0.1808,0.2908,-0.1854,-0.0303,-0.44
19721109,0.0187,0.0629,-0.2145,0.2541,-0.6119,0.052,-0.06
19721110,0.0187,0.3012,0.0582,0.1008,-0.6214,-0.123,-0.25
19721113,0.0187,0.0927,-0.0313,0.1243,0.1408,0.1171,-0.24
19721114,0.0187,0.8296,-0.6095,-0.1489,-0.0643,0.278,0.28
19721115,0.0187,-0.3365,0.213,0.3413,0.3365,0.1393,-0.55
19721116,0.0187,0.4997,-0.326,-0.5791,-0.4247,-0.0224,-0.29
19721117,0.0187,0.3134,0.0955,0.2356,-0.0293,0.0694,-0.21
19721120,0.0187,0.0142,-0.1361,-0.0899,-0.3666,0.1876,-0.24
19721121,0.0187,0.4641,-0.142,0.0755,-0.3753,0.4832,-0.33
19721122,0.0187,0.5884,0.0692,0.0367,-0.0075,0.0044,-0.27
19721124,0.0187,0.2756,-0.2243,0.7369,-0.5854,-0.0142,-0.35
19721127,0.0187,-0.3783,-0.0141,0.3575,-0.1081,-0.2614,-0.25
19721128,0.0187,-0.1888,0.5393,0.1838,-0.1634,0.0417,-0.08
19721129,0.0187,0.0256,0.2093,-0.0183,-0.0609,-0.0394,-0.12
19721130,0.0187,0.2626,0.4595,0.0205,-0.229,-0.2828,-0.32
19721201,0.022,0.6449,0.4127,-0.1541,0.191,0.0793,0.01
19721204,0.022,0.3071,0.3441,-0.2601,0.1712,-0.1397,0.03
19721205,0.022,-0.217,0.18,-0.2149,-0.0567,0.2431,0.27
19721206,0.022,0.3219,0.1638,0.0561,0.0439,0.1154,0.06
19721207,0.022,0.4125,-0.254,-0.1821,0.1672,-0.4445,0.43
19721208,0.022,0.1846,-0.0531,-0.009,0.5828,0.1624,0.37
19721211,0.022,0.1834,-0.4393,-0.2091,0.1519,0.4414,0.38
19721212,0.022,-0.4121,-0.1327,0.1337,0.2817,-0.0316,0.54
19721213,0.022,-0.1911,-0.5662,-0.08,0.0676,0.1627,0.38
19721214,0.022,-0.3352,-0.2356,-0.2446,0.3169,0.2728,1.08
19721215,0.022,0.0342,-0.0424,-0.1436,0.1147,0.1858,0.09
19721218,0.022,-1.1216,0.0405,0.1508,0.4082,0.0599,0.55
19721219,0.022,-0.4549,-0.1415,0.0486,-0.0409,0.2185,0.54
19721220,0.022,-0.3673,-0.0888,-0.2027,0.1044,-0.0455,0.35
19721221,0.022,-0.6674,0.2694,0.5303,0.115,0.2106,0.01
19721222,0.022,0.5905,0.0049,-0.0615,-0.0043,0.0984,-0.25
19721226,0.022,0.2509,-0.6782,0.3421,0.3254,0.3132,0.6
19721227,0.022,0.3861,-0.6903,-0.359,0.256,0.3364,0.58
19721229,0.022,1.045,0.1454,-0.5288,-0.0862,-0.4421,-0.35
19730102,0.021,0.8657,0.9356,-0.0736,-0.8644,-0.2762,-0.82
19730103,0.021,0.3545,0.1309,0.2704,-0.3587,0.2064,0.1
19730104,0.021,-0.228,0.0253,0.0934,-0.056,0.4527,0.05
19730105,0.021,0.2986,0.1857,-0.4626,0.1966,0.4309,0.54
19730108,0.021,-0.0308,-0.1009,0.3114,-0.0017,-0.0029,0.48
19730109,0.021,-0.094,-0.2163,-0.0482,0.006,0.311,0.57
19730110,0.021,-0.2599,-0.2684,0.3289,-0.3486,-0.0364,0.08
19730111,0.021,0.5499,-0.4279,0.1873,-0.0684,-0.4999,0.27
19730112,0.021,-0.8522,-0.0891,-0.0509,0.25,0.2329,0.06
19730115,0.021,-0.8465,-0.4486,0.1991,0.1997,0.1071,0.02
19730116,0.021,-0.3564,-0.1659,-0.1164,-0.0958,0.0977,0.12
19730117,0.021,0.3639,-0.3248,-0.2186,-0.5402,0.4396,0.13
19730118,0.021,0.1263,0.097,0.1186,0.2805,0.0626,0.31
19730119,0.021,-0.187,-0.1662,-0.4883,0.0793,0.3359,0.15
19730122,0.021,-0.5271,-0.1477,0.132,0.0853,0.2922,0.52
19730123,0.021,-0.1585,-0.412,-0.1155,0.1988,0.3612,0.09
19730124,0.021,-1.3879,-0.0914,-0.092,0.3451,-0.2018,0.42
19730126,0.021,-0.3661,-0.2993,-0.4204,-0.3127,0.0832,-0.26
19730129,0.021,-0.5106,-0.31,-0.2065,-0.08,0.7082,0.2
19730130,0.021,-0.1708,-0.2239,0.1636,0.2855,0.2557,0.2
19730131,0.021,0.1181,-0.1309,0.8687,0.3427,0.0771,0.14
19730201,0.0225,-1.1646,-0.0964,0.1143,0.1976,0.4643,0.05
19730202,0.0225,-0.4058,-0.1256,-0.2844,-0.0598,-0.1233,-0.22
19730205,0.0225,-0.1877,-0.2574,-0.3812,-0.4265,-0.238,-0.18
19730206,0.0225,0.1878,-0.1605,-0.031,0.134,-0.0003,0.36
19730207,0.0225,-0.7664,-0.1774,0.0187,0.2123,0.1654,0.14
